Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2013-12-20,17.106237411499023,17.186936629502302,16.975375118956556,16.99438137641647,436413600
2013-12-23,17.762737274169922,17.782365875024606,17.53435094864377,17.697616445545968,501306400
2013-12-24,17.687332153320312,17.8185056230799,17.636232241068033,17.75650148975272,167554800
2013-12-26,17.569869995117188,17.744354204565887,17.553667580924643,17.70073232020134,204008000
2013-12-27,17.451154708862305,17.585756025427003,17.432772452166912,17.567373768731613,225884400
2013-12-30,17.277606964111328,17.45115598049633,17.209059961532475,17.369212077452307,253629600
2013-12-31,17.480131149291992,17.488231522503547,17.2614027685321,17.266700958405885,223084400
2014-01-02,17.234298706054688,17.35581430636415,17.199714034337326,17.3137515979504,234684800
2014-01-03,16.855731964111328,17.252057908481415,16.838594381394902,17.225886445138958,392467600
2014-01-06,16.94765281677246,17.037074789426814,16.62579262099903,16.745750752126373,412610800
2014-01-07,16.826444625854492,17.01089787349817,16.760390298630398,16.959799619759824,317209200
2014-01-08,16.932994842529297,16.998425132044517,16.784372687997585,16.78811004030936,258529600
2014-01-09,16.71676254272461,17.038933691152753,16.68030754241593,17.037063350622034,279148800
2014-01-10,16.605220794677734,16.85012063361635,16.548202021916936,16.81989732276436,304976000
2014-01-13,16.692157745361328,16.903095331967943,16.509884307903814,16.51081947868181,378492800
2014-01-14,17.024293899536133,17.034886951339637,16.75228576159842,16.769734511396024,332561600
2014-01-15,17.366092681884766,17.454581100907788,17.188493506242075,17.246447446926826,391638800
2014-01-16,17.26919174194336,17.350202121186868,17.189114869041887,17.289444336754237,229278000
2014-01-17,16.846071243286133,17.20126962677993,16.822079627558534,17.18288736995216,426739600
2014-01-21,17.107797622680664,17.138954441652395,16.83828215295127,16.856042072246574,328526800
2014-01-22,17.183818817138672,17.363908984481345,17.068534951895547,17.16512373153069,379985200
2014-01-23,17.329330444335938,17.339301160181567,16.975067182970314,17.134906477360104,403239200
2014-01-24,17.01432228088379,17.311877862057656,16.973193087118727,17.26140195625722,429354800
2014-01-27,17.152345657348633,17.28632459374126,17.004347488267996,17.138948762111696,554878800
2014-01-28,15.781411170959473,16.04625078488883,15.643380341123372,15.851826845588764,1065523200
2014-01-29,15.602252960205078,15.808517956899216,15.53588747166347,15.701958441435796,502810000
2014-01-30,15.572026252746582,15.781407884081514,15.47606147438914,15.658021982758418,678501600
2014-01-31,15.597579956054688,15.62655693133769,15.377918043044541,15.428705126001503,464797200
2014-02-03,15.626553535461426,15.819732774032618,15.557073040457073,15.660204692220448,401464000
2014-02-04,15.852762222290039,15.873638824084168,15.6648811261659,15.761158768697909,376681200
2014-02-05,15.97116470336914,16.054978961354635,15.773624037036871,15.78328358492557,328344800
2014-02-06,16.064252853393555,16.095284811757278,15.916933912420541,15.987459720912396,257765200
2014-02-07,16.28899574279785,16.390864896820673,16.216904756237227,16.34228140397367,370280400
2014-02-10,16.580814361572266,16.67484770112262,16.236340713395336,16.25702757938607,345559200
2014-02-11,16.799280166625977,16.855384778185144,16.596794010061352,16.631587372970326,282256800
2014-02-12,16.79802131652832,16.91211540132501,16.714020094820192,16.83030707335032,308100800
2014-02-13,17.064767837524414,17.077931899849766,16.744114781750223,16.758532644009666,307398000
2014-02-14,17.05097007751465,17.113347027044824,16.963835188914853,17.003327365962214,272924400
2014-02-18,17.113664627075195,17.27665359914557,17.101752690533523,17.113977658572285,260251600
2014-02-19,16.84347152709961,17.14186913039248,16.748812170038466,17.07479169004451,313768000
2014-02-20,16.64851188659668,16.831876330328726,16.58112140671495,16.70618500009872,305858000
2014-02-21,16.463579177856445,16.755707793072247,16.443205352549494,16.699914547038183,278784800
2014-02-24,16.535675048828125,16.609962279754825,16.374880640474995,16.39776207180442,288909600
2014-02-25,16.363595962524414,16.598990626433753,16.330371100737963,16.59303633212831,231952000
2014-02-26,16.215957641601562,16.45574134908725,16.16110517043794,16.412173073117536,276217200
2014-02-27,16.53943634033203,16.57422803083605,16.175215015280813,16.20938064283985,301882000
2014-02-28,16.494619369506836,16.698670755833504,16.365479618327097,16.583635838908815,371968800
2014-03-03,16.542253494262695,16.63283842229288,16.38709872425246,16.4062187495317,238781200
2014-03-04,16.651338577270508,16.695221583704466,16.54257434076316,16.643817450133074,259140000
2014-03-05,16.68644142150879,16.761353037066556,16.585198333744284,16.64130629848843,200062800
2014-03-06,16.63597297668457,16.751633902749163,16.552910841747742,16.699915085316512,185488800
2014-03-07,16.626258850097656,16.67452930452198,16.488657254032542,16.646632677979415,220729600
2014-03-10,16.641307830810547,16.716847190264655,16.560438565747656,16.561066302746177,178584000
2014-03-11,16.803348541259766,16.886410663814118,16.693643598419744,16.783289423674745,279224400
2014-03-12,16.819656372070312,16.842850836952884,16.67515967687229,16.75383437772507,199326400
2014-03-13,16.63283920288086,16.915250459770533,16.58613558439672,16.845667090123627,257742800
2014-03-14,16.446029663085938,16.640363605738333,16.39305704124089,16.574539954728984,237199200
2014-03-17,16.510286331176758,16.611527742602934,16.48238970218507,16.54037752846176,199544800
2014-03-18,16.656347274780273,16.674213501932826,16.462013344058445,16.48395400172625,209647200
2014-03-19,16.651958465576172,16.808052329975244,16.581119625562017,16.683303455397645,224756000
2014-03-20,16.571714401245117,16.696151899124633,16.529399927007546,16.60901367788732,208398400
2014-03-21,16.702425003051758,16.730008599373285,16.49743458926721,16.672961543963567,374046400
2014-03-24,16.90052032470703,16.94158100961738,16.77106759747918,16.876385098850395,355700800
2014-03-25,17.082321166992188,17.10614336825618,16.913061505941943,16.972930877609897,282293200
2014-03-26,16.919015884399414,17.20801091368993,16.89018015954519,17.130276990837515,299768000
2014-03-27,16.846296310424805,16.97292842487914,16.772951528080043,16.926537829121514,222031600
2014-03-28,16.827486038208008,16.892681945596177,16.745677704062444,16.87324888813683,200564000
2014-03-31,16.8237247467041,16.95129591889967,16.798334050856337,16.9017716746581,168669200
2014-04-01,16.977628707885742,16.984525444151938,16.82466847170619,16.855698763008725,200760000
2014-04-02,17.00583839416504,17.034988822690398,16.93406044396756,17.000510163201664,180420800
2014-04-03,16.88797950744629,17.004266481355415,16.85193402738086,16.96947480078699,162344000
2014-04-04,16.66950798034668,16.925904107361838,16.630641871608912,16.919949815485698,275251200
2014-04-07,16.40778350830078,16.64067214960669,16.35826094163799,16.550400264384127,289850400
2014-04-08,16.40685272216797,16.490855652761482,16.25827992505292,16.461705219670822,243888400
2014-04-09,16.622493743896484,16.627821973268425,16.362336207103848,16.381769262328124,206169600
2014-04-10,16.408103942871094,16.682679418747583,16.39838657537999,16.63378122378073,239652000
2014-04-11,16.286792755126953,16.387721078143855,16.209371911255662,16.26767106216389,271717600
2014-04-14,16.351680755615234,16.366724676543704,16.21157158261067,16.35857581629225,205674000
2014-04-15,16.235076904296875,16.35042310183442,16.02726425594839,16.3074825645919,266490000
2014-04-16,16.267990112304688,16.33318601309577,16.1153429508484,16.237898923955893,214765600
2014-04-17,16.453866958618164,16.54225902237575,16.273950842024703,16.2990268422347,284334400
2014-04-21,16.64913558959961,16.679538133170272,16.423142009886067,16.466397253023715,182548800
2014-04-22,16.66575050354004,16.669824933784916,16.50275990202679,16.55949224197303,202563200
2014-04-23,16.44791030883789,16.647887196964316,16.438505973123114,16.583004311185622,394940000
2014-04-24,17.796344757080078,17.866242856708688,17.575680962867445,17.81013655808688,759911600
2014-04-25,17.927047729492188,17.928612886835996,17.676920520266048,17.694785075531414,390275200
2014-04-28,18.621315002441406,18.67334683628196,17.946158309739808,17.953995810818903,669485600
2014-04-29,18.56615447998047,18.68056161432746,18.477764108849822,18.610350502528267,337377600
2014-04-30,18.495943069458008,18.788699446494007,18.486853439939086,18.57587154648739,456640800
2014-05-01,18.539512634277344,18.64357466135492,18.37902962075,18.555810356397945,244048000
2014-05-02,18.573991775512695,18.624771506206454,18.484034566092824,18.566470650409446,191514400
2014-05-05,18.836652755737305,18.837908229265285,18.493120045223705,18.49750918067752,287067200
2014-05-06,18.631349563598633,18.94479108810939,18.631349563598633,18.86298275814402,374564400
2014-05-07,18.56615447998047,18.721622300528313,18.421970857144718,18.657680187458062,282864400
2014-05-08,18.533065795898438,18.735420476439504,18.482950137319687,18.541260174037674,230297200
2014-05-09,18.45583724975586,18.478215233492637,18.291619814715613,18.42431718465347,291597600
2014-05-12,18.685609817504883,18.711770204523347,18.51445883944024,18.517296907293865,213208800
2014-05-13,18.714923858642578,18.739508666778168,18.618476671587686,18.65945022960401,159737200
2014-05-14,18.7183895111084,18.829653220567923,18.651253886363712,18.673002307287447,166404000
2014-05-15,18.559215545654297,18.80443570570327,18.53463074203042,18.744550120374754,230846000
2014-05-16,18.83312225341797,18.833751813018004,18.45142228789438,18.5532291451406,276256400
2014-05-19,19.056276321411133,19.14263875541758,18.827444908463654,18.84383533863461,317755200
2014-05-20,19.060060501098633,19.113327299965707,18.93461318347855,19.0537564889081,234836000
2014-05-21,19.110492706298828,19.12278426873655,18.976536222153193,19.03232463112484,196859600
2014-05-22,19.140748977661133,19.222069895331533,19.04083416935552,19.11963179877115,200760000
2014-05-23,19.356975555419922,19.375887595562563,19.115537734533465,19.140122545061573,232209600
2014-05-27,19.71944808959961,19.726696442258923,19.404254164368428,19.412133760002018,348866000
2014-05-28,19.66838836669922,19.851830959767344,19.66113833000942,19.731741601168068,315481600
2014-05-29,20.026756286621094,20.07372075347349,19.78689410957216,19.789415714279862,376474000
2014-05-30,19.951744079589844,20.303814352583426,19.822514343807953,20.108709788023887,564020800
2014-06-02,19.81463623046875,20.009426029787235,19.620792453957577,19.982004834891903,369350800
2014-06-03,20.094839096069336,20.132663168878953,19.802024886487413,19.808643678400514,292709200
2014-06-04,20.324298858642578,20.42106417657583,20.049765459198344,20.09168671653173,335482000
2014-06-05,20.404050827026367,20.467720530055463,20.25464989580163,20.36780400714149,303805600
2014-06-06,20.34794044494629,20.52728749991636,20.313270900493634,20.48442021408264,349938400
2014-06-09,20.67353630065918,20.713250739980207,20.243297944110164,20.452900900723375,301660000
2014-06-10,20.79488182067871,20.971390774710393,20.644849714746023,20.90078752976055,251108000
2014-06-11,20.70884132385254,20.907413544920647,20.622793641942145,20.768412148515612,182724000
2014-06-12,20.362443923950195,20.766207162610083,20.276396241391822,20.748555924312278,218996000
2014-06-13,20.139604568481445,20.395542510695485,20.051350047603677,20.342588788179835,218100000
2014-06-16,20.342586517333984,20.463936680408956,20.177109940403454,20.190349211211952,142244000
2014-06-17,20.31611442565918,20.452907339360916,20.25433676355968,20.366859640963035,118904000
2014-06-18,20.338167190551758,20.36243721438541,20.15503944101207,20.358023564607922,134056000
2014-06-19,20.26757049560547,20.364650622322067,20.15283913070136,20.362443796719948,142112000
2014-06-20,20.057960510253906,20.419802350197855,20.055753685422236,20.265356594949402,403592000
2014-06-23,20.040313720703125,20.214615888132982,19.989566838210077,20.14842459502283,174776000
2014-06-24,19.918962478637695,20.241089941815343,19.899106101789037,20.02266137990802,156144000
2014-06-25,19.936613082885742,20.01162830413782,19.77996216499373,19.90351743920391,147476000
2014-06-26,20.055757522583008,20.088853168133557,19.813058927403084,19.9388210338436,130516000
2014-06-27,20.294044494628906,20.298456461897032,20.02707418375895,20.03810662690099,256116000
2014-06-30,20.503650665283203,20.680159683367098,20.31831602796364,20.320522853601243,197929200
2014-07-01,20.633819580078125,20.75516970995224,20.547771918281686,20.633819580078125,152892000
2014-07-02,20.625001907348633,20.752969184690464,20.538952536116515,20.711049595265916,113860000
2014-07-03,20.74634552001953,20.761789930037317,20.563217741726923,20.666916644695373,91567200
2014-07-07,21.174381256103516,21.178793223788674,20.76179241998348,20.770618038668438,225872000
2014-07-08,21.037586212158203,21.357508569769312,20.72207750544634,21.24057038734377,260888000
2014-07-09,21.04641342163086,21.16996872311613,20.907413707459927,21.05744586639836,145744000
2014-07-10,20.969186782836914,21.081711298317167,20.633820061531083,20.68677376488318,158744000
2014-07-11,21.008907318115234,21.156732662099987,20.929478423341216,21.03979614571459,136072000
2014-07-14,21.280282974243164,21.377363085790574,21.103775669892233,21.150108900408643,171240000
2014-07-15,21.030967712402344,21.368539628374084,20.966983239987854,21.357508867601357,181911600
2014-07-16,20.91181755065918,21.423691479342395,20.90299193493708,21.395009490731134,213585200
2014-07-17,20.53894805908203,21.02214011153458,20.42421839463912,20.966981262928197,229192000
2014-07-18,20.83460807800293,20.903004536941463,20.523511248672648,20.65589388100091,199952000
2014-07-21,20.72648811340332,20.96036107728932,20.677948060525615,20.95815425216369,156316000
2014-07-22,20.89858627319336,20.936093888841615,20.76620536405478,20.889760654808843,220788000
2014-07-23,21.443553924560547,21.595791197812602,20.997869497600345,21.053028344667688,371672000
2014-07-24,21.40825080871582,21.472235271381724,21.27366309126588,21.410457633859988,182916000
2014-07-25,21.549453735351562,21.58696133999434,21.32219959940356,21.368532819841242,173876000
2014-07-28,21.847318649291992,21.89585871124796,21.522985994368753,21.582556817387196,221272000
2014-07-29,21.70611572265625,21.93999045247375,21.67743371914847,21.91572041746142,172572000
2014-07-30,21.65536880493164,21.77671728712357,21.54946305291531,21.719353284624763,132040000
2014-07-31,21.092744827270508,21.500919998487053,21.03317400731949,21.436937211001165,227372000
2014-08-01,21.209678649902344,21.31779119898834,20.918440013211388,20.938298072900103,194044000
2014-08-04,21.090530395507812,21.308960584285003,20.99786396086451,21.26262736696335,159832000
2014-08-05,20.986845016479492,21.11040033221182,20.819161599903524,21.03979705417693,223732000
2014-08-06,20.951539993286133,21.066271358241742,20.89638113641144,20.905206755509155,154232000
2014-08-07,20.949325561523438,21.275271510121,20.865065975133156,21.049104691873413,186844000
2014-08-08,21.006973266601562,21.024712303588473,20.68324345418504,20.90054242805547,167460000
2014-08-11,21.284135818481445,21.304092654678254,21.029142702396523,21.12448789565654,146340000
2014-08-12,21.279706954956055,21.481483016850767,21.19988297460339,21.295228190486416,135180000
2014-08-13,21.56130027770996,21.56130027770996,21.29522155391532,21.31961230096001,127664000
2014-08-14,21.61895179748535,21.63447302854426,21.463739486896277,21.58125762086905,112464000
2014-08-15,21.725385665893555,21.77194936198808,21.477044261701995,21.70764663166114,195804000
2014-08-18,21.98703384399414,22.03359754717069,21.72538897017757,21.83847152431162,190288000
2014-08-19,22.290800094604492,22.32406035589817,22.02250358575992,22.042460419210993,277596000
2014-08-20,22.29967498779297,22.414975337502735,22.1621999974154,22.27085032328742,210796000
2014-08-21,22.30188751220703,22.38171146299471,22.197672815807167,22.299669710327606,133912000
2014-08-22,22.465970993041992,22.499231256952946,22.215413496062432,22.237586441440634,176736000
2014-08-25,22.514753341674805,22.65444442537332,22.45710232815544,22.57018655306606,161080000
2014-08-26,22.37063217163086,22.505889376122877,22.363980455293184,22.48815033809722,132608000
2014-08-27,22.645580291748047,22.74314330832883,22.328502179548266,22.399456639328537,209476000
2014-08-28,22.672189712524414,22.789707882418057,22.51919346554478,22.52584518207645,273840000
2014-08-29,22.72762107849121,22.816314572257006,22.66110053524494,22.80744505371166,178380000
2014-09-02,22.905004501342773,23.002565806782872,22.776399039981477,22.8517873983528,214256000
2014-09-03,21.93824577331543,22.882826369412413,21.85842182270341,22.860653425728444,501684000
2014-09-04,21.75642967224121,22.19324200228942,21.683257419610975,21.918293718945932,342872000
2014-09-05,21.944904327392578,22.038031734904997,21.798559808426468,21.907210142211984,233828000
2014-09-08,21.80964469909668,22.02029024380815,21.740908052405306,22.01807413317698,185426800
2014-09-09,21.727602005004883,22.856223117527207,21.317396561267127,21.96929169682398,759385200
2014-09-10,22.39501953125,22.41941028191607,21.676605516989337,21.73203873365085,403478400
2014-09-11,22.4903621673584,22.492579969444506,22.089026265827,22.26419541350813,249412400
2014-09-12,22.541362762451172,22.65888090446792,22.412757301053155,22.44158196308205,250504400
2014-09-15,22.53470802307129,22.849569942991103,22.492579933626335,22.79635284313328,245266000
2014-09-16,22.363983154296875,22.45267666344138,21.927169017402775,22.128946792998722,267632400
2014-09-17,22.52362632751465,22.5724078317221,22.30410955858113,22.454887984455237,243706000
2014-09-18,22.570186614990234,22.694356467507365,22.519187316027917,22.601229078119516,149197600
2014-09-19,22.386154174804688,22.694362781398663,22.284157240190435,22.681059348267013,283609600
2014-09-22,22.408327102661133,22.647799048895,22.301896254349078,22.572410672314614,211153600
2014-09-23,22.75865936279297,22.825179893807732,22.293020720751752,22.306324150279757,253608800
2014-09-24,22.561317443847656,22.80522324003826,22.439363699908657,22.652228724181708,240687200
2014-09-25,21.700998306274414,22.3307188946959,21.667738034815493,22.28637299387579,400368000
2014-09-26,22.339588165283203,22.339588165283203,21.818516223834973,21.847340889879394,249482000
2014-09-29,22.197681427001953,22.270853692224392,21.869515980714777,21.873951586194345,199065200
2014-09-30,22.339588165283203,22.514757347447745,22.29080665990983,22.352891597044064,221056400
2014-10-01,21.991464614868164,22.326281699412526,21.885032100182315,22.304107060574378,205965200
2014-10-02,22.151105880737305,22.222060305297735,21.738682759327638,22.01141314148398,191031200
2014-10-03,22.08902359008789,22.219845138636572,21.960418151669543,22.04911161580934,173878400
2014-10-06,22.08902359008789,22.317408118359058,22.04467601217443,22.162194133192635,148204800
2014-10-07,21.896114349365234,22.199888899219456,21.891680437636772,22.04689272343847,168376800
2014-10-08,22.350671768188477,22.419408409768845,21.79855575832963,21.8983365550006,229618800
2014-10-09,22.399450302124023,22.70100709379631,22.308540719229136,22.514752323950812,309506000
2014-10-10,22.335153579711914,22.623405306543685,22.239808374357438,22.32628406157573,265326400
2014-10-13,22.13115882873535,22.567972885188855,22.13115882873535,22.468193763080894,214333600
2014-10-14,21.896114349365234,22.288580667284975,21.856202377060935,22.259756011832387,254754400
2014-10-15,21.627824783325195,21.98481484663149,21.104535064131653,21.72316998703472,403734400
2014-10-16,21.34400177001953,21.667731484871496,21.155529210975967,21.186571670503746,288618000
2014-10-17,21.656646728515625,21.951551820595256,21.46595634504213,21.61895255058624,272718800
2014-10-20,22.12007713317871,22.16442304162683,21.778608224726682,21.800781178950743,310069200
2014-10-21,22.720970153808594,22.84292223175707,22.454889663244405,22.84292223175707,378495600
2014-10-22,22.836265563964844,23.08460696297282,22.74978988849608,22.803005298395153,273052400
2014-10-23,23.244260787963867,23.293042297630684,22.97818028751428,23.077961109565802,284298800
2014-10-24,23.33073616027832,23.39060329932473,23.17773991694403,23.321866641218154,188215600
2014-10-27,23.306337356567383,23.38837911077367,23.215426086364154,23.248686348430876,136750800
2014-10-28,23.66776466369629,23.66776466369629,23.35955612804625,23.37064344756242,192243600
2014-10-29,23.800806045532227,23.807459452815184,23.583508774874748,23.647811511775963,210751600
2014-10-30,23.720977783203125,23.803017843768608,23.481505932049863,23.71654217946668,162619200
2014-10-31,23.94715118408203,23.956020702337913,23.77198200482558,23.949368986567908,178557200
2014-11-03,24.2575740814209,24.45713398437241,23.949365555851998,23.99592925125945,209130400
2014-11-04,24.08018684387207,24.277528942350767,23.88506254753565,24.248704281250603,166297600
2014-11-05,24.137840270996094,24.235403274762074,23.97597453217413,24.191055685919565,149743600
2014-11-06,24.206872940063477,24.22691631321289,24.00644940270677,24.184603846915277,139874000
2014-11-07,24.275911331176758,24.344946035312425,24.173472135064046,24.21801032501808,134766000
2014-11-10,24.235824584960938,24.347171751078715,24.20019267627225,24.27813535275011,108782000
2014-11-11,24.429574966430664,24.440710366024557,24.140073266247168,24.206880566740235,109769200
2014-11-12,24.77474021911621,24.814825260015912,24.356075557848058,24.358301277492806,187769600
2014-11-13,25.124380111694336,25.264676960719434,24.85269269378449,24.89723258960275,238091600
2014-11-14,25.42723846435547,25.4294658833641,24.765836037692292,25.19786357813041,176254400
2014-11-17,25.38492774963379,26.117592343914264,25.231269807895142,25.44728189399417,186986800
2014-11-18,25.714509963989258,25.763502979682116,25.362652577670183,25.373787971790414,176896000
2014-11-19,25.536367416381836,25.77465036552945,25.342624368350858,25.707843062389752,167476800
2014-11-20,25.901580810546875,26.024063389776366,25.576447244528683,25.58981006164118,173582000
2014-11-21,25.937211990356445,26.18217544286198,25.839225929744988,26.168814325150638,228717200
2014-11-24,26.418230056762695,26.449407129755777,25.97061563778073,26.021834386688052,189803200
2014-11-25,26.18885040283203,26.66764350706403,26.15544591667208,26.516211308958628,275361600
2014-11-26,26.500627517700195,26.52289661278441,26.240075537266492,26.26457205156604,163073200
2014-11-28,26.485042572021484,26.58970920203311,26.289072130078903,26.56075784537773,99257600
2014-12-01,25.625438690185547,26.556301137646358,24.779199483758248,26.458315080327417,335256000
2014-12-02,25.527450561523438,25.776868823995663,25.108785830717157,25.275806579036782,237395600
2014-12-03,25.81695556640625,25.910486783839957,25.634346270882954,25.776870516217087,172253600
2014-12-04,25.718971252441406,26.09977840551739,25.674433059891744,25.781325401620194,168178000
2014-12-05,25.60984992980957,25.850360232568093,25.529679828890064,25.8303168578267,153275600
2014-12-08,25.030845642089844,25.531907936841996,24.857144318419458,25.409425362960015,230659600
2014-12-09,25.413881301879883,25.45396635515663,24.351628239557616,24.53869238785683,240832000
2014-12-10,24.930633544921875,25.57644754485282,24.839329738534,25.47846317934183,178261200
2014-12-11,24.857147216796875,25.342621031391236,24.79479136344422,24.999671483556387,165606800
2014-12-12,24.436246871948242,24.912812549442716,24.402842386343494,24.598812763389866,224112400
2014-12-15,24.10219955444336,24.85267809359744,23.683533274821816,24.65225292771716,268872400
2014-12-16,23.77262306213379,24.53201164948575,23.66350330085375,23.68799981651176,243162800
2014-12-17,24.364986419677734,24.460743346423907,23.788207246132483,23.855016221886796,213647200
2014-12-18,25.086515426635742,25.086515426635742,24.6433542066427,24.912814129302934,236024800
2014-12-19,24.89277458190918,25.217908134391404,24.866052346842995,24.99966861924317,353719200
2014-12-22,25.151098251342773,25.273579113806225,24.93508447873387,24.977396945251506,180670000
2014-12-23,25.062021255493164,25.23794998817255,25.044205300507738,25.215680893952253,104113600
2014-12-24,24.943992614746094,25.099877967610045,24.943992614746094,25.070928316084714,57918400
2014-12-26,25.38492774963379,25.50295547989065,24.94399390078653,24.964035576178222,134884000
2014-12-29,25.367107391357422,25.558622917671176,25.320340095313984,25.340383464907255,110395600
2014-12-30,25.057565689086914,25.369338096180158,24.966261895730018,25.306983954566096,119526000
2014-12-31,24.58100128173828,25.193410732787502,24.543143650711674,25.124376029265683,165613600
2015-01-02,24.3471736907959,24.817058905170082,23.90623813027048,24.805923508061987,212818400
2015-01-05,23.661273956298828,24.195740719586887,23.474211523610663,24.115570620142528,257142000
2015-01-06,23.663497924804688,23.924049860493223,23.300505111079683,23.72585205994149,263188400
2015-01-07,23.995317459106445,24.095529242203433,23.761487699849283,23.872834880634,160423600
2015-01-08,24.917272567749023,24.975173578849137,24.206876993900643,24.324906435495574,237458000
2015-01-09,24.943992614746094,25.2201331108292,24.543142137348912,25.090969990443114,214798000
2015-01-12,24.329355239868164,25.082061453947656,24.229143472265044,25.075380895977165,198603200
2015-01-13,24.54537010192871,25.11992189929338,24.2536410640754,24.814830045881223,268367600
2015-01-14,24.451839447021484,24.60549738776521,24.16233612262507,24.282591271265595,195826400
2015-01-15,23.788204193115234,24.50973322315455,23.752573989902515,24.49637210932761,240056000
2015-01-16,23.603370666503906,23.95745552127747,23.427441948588125,23.83497296480989,314053200
2015-01-20,24.211328506469727,24.26700209052654,23.71694680820157,24.015356403215062,199599600
2015-01-21,24.396163940429688,24.732431147291503,24.111113777752077,24.262545986446522,194303600
2015-01-22,25.030845642089844,25.046434178854543,24.434024707490803,24.55427986211409,215185600
2015-01-23,25.160005569458008,25.33147945202473,24.837097779007493,25.00857336059708,185859200
2015-01-26,25.18673324584961,25.46732863154892,25.11992595336526,25.329257508644098,222460000
2015-01-27,24.30486297607422,25.04866304221303,24.280366459885556,25.035300224913552,382274800
2015-01-28,25.67888641357422,26.304658727958657,25.67888641357422,26.195537266963104,585908400
2015-01-29,26.478349685668945,26.542931229419608,25.734549922318656,25.903798047354094,337745600
2015-01-30,26.090871810913086,26.723322972395344,26.021835404565344,26.367012339234698,334982000
2015-02-02,26.418230056762695,26.538485209317315,25.85036048522611,26.289068625372668,250956400
2015-02-03,26.422683715820312,26.5206680698437,26.191081398907162,26.389279225097873,207662800
2015-02-04,26.625337600708008,26.836898265799185,26.346969645869482,26.38928211869235,280598800
2015-02-05,26.815370559692383,26.88020699336108,26.661104503524506,26.833255119609678,168984800
2015-02-06,26.589567184448242,26.88468381169887,26.48225127193503,26.833261212723496,174826400
2015-02-09,26.766191482543945,26.793019182601263,26.477781766827277,26.504611172613238,155559200
2015-02-10,27.280406951904297,27.3094725657908,26.864562280177072,26.866796784531022,248034000
2015-02-11,27.91982650756836,27.928769642147397,27.387722793079366,27.44808681932724,294247200
2015-02-12,28.273069381713867,28.50111502281552,28.07408935106872,28.1836397519824,297898000
2015-02-13,28.41168975830078,28.456403727172283,28.09197993425669,28.456403727172283,217088800
2015-02-17,28.579368591308594,28.814121183097225,28.375916117661312,28.503352800302096,252609600
2015-02-18,28.778343200683594,28.791757047141328,28.494404275321486,28.53464752042288,179566800
2015-02-19,28.717985153198242,28.847658056030365,28.691157453114794,28.724692078219103,149449600
2015-02-20,28.952730178833008,28.952730178833008,28.628549712403764,28.755984665874507,195793600
2015-02-23,29.735231399536133,29.735231399536133,28.988497835770865,29.06898431285942,283896400
2015-02-24,29.54966926574707,29.869380713877174,29.326096067024803,29.72182158397097,276912400
2015-02-25,28.793996810913086,29.422240496915805,28.650910070132056,29.41329565667243,298846800
2015-02-26,29.158414840698242,29.259022093252383,28.306601538173776,28.793989451703506,365150000
2015-02-27,28.720218658447266,29.191958310724683,28.671032274876598,29.064519931985192,248059200
2015-03-02,28.861059188842773,29.12711180229546,28.68443788869037,28.896831714162886,192386800
2015-03-03,28.92142677307129,28.957199300709554,28.63748787855858,28.831998865431636,151265200
2015-03-04,28.73810386657715,28.966149535298193,28.688920890438336,28.86330775138471,126665200
2015-03-05,28.261892318725586,28.78505284884034,28.116569380673152,28.747045809793374,226068400
2015-03-06,28.304370880126953,28.923667983342046,28.22835679986211,28.70680167500185,291368400
2015-03-09,28.425100326538086,28.96838504941082,27.960067598750246,28.608430306914087,354114000
2015-03-10,27.837106704711914,28.44299002645178,27.678369896940534,28.26189623412769,275426400
2015-03-11,27.329591751098633,27.895231762365803,27.300527844629684,27.8907610481892,275756000
2015-03-12,27.823686599731445,27.924295572360155,27.193210186359096,27.345240044477947,193450800
2015-03-13,27.631420135498047,28.036088921635084,27.405612356714474,27.812515647468505,207309200
2015-03-16,27.935470581054688,27.935470581054688,27.47043962268411,27.696247325940234,143497200
2015-03-17,28.40274429321289,28.465344526788684,28.091977629584182,28.147870938952344,204092400
2015-03-18,28.722450256347656,28.87671631544111,28.25294686148329,28.39379736822414,261083600
2015-03-19,28.50558853149414,28.89684170741661,28.483231548301408,28.785055085724473,183238000
2015-03-20,28.147871017456055,28.70680240696809,27.98242729886884,28.673267785836416,274780400
2015-03-23,28.440752029418945,28.583838768440806,28.286485945958812,28.420631256304222,150838800
2015-03-24,28.324487686157227,28.626309442578513,28.295422080099904,28.445217412162574,131369200
2015-03-25,27.584457397460938,28.35354965637249,27.584457397460938,28.29094944101512,206620800
2015-03-26,27.7767333984375,27.919820107445016,27.41007349338973,27.44584602350567,190291600
2015-03-27,27.555397033691406,27.879577492972984,27.47938296407212,27.850513590894106,158184800
2015-03-30,28.252946853637695,28.259653776948035,27.723077737654247,27.734257080323616,188398800
2015-03-31,27.81922149658203,28.279781877715088,27.80357143622495,28.190352230362322,168362400
2015-04-01,27.778968811035156,27.973478100071915,27.5218593018196,27.906405460892874,162485600
2015-04-02,28.018203735351562,28.071860845625412,27.76556653982211,27.95336727864497,128880400
2015-04-06,28.472049713134766,28.507822247696573,27.796859327699778,27.828159442577196,148776000
2015-04-07,28.172462463378906,28.64420039724339,28.16575553956841,28.536886204818757,140049200
